Workshop_1_Demo	Total	Male	Female
 70-74 	383.785474	155.569619	228.215855
 75-79 	224.165612	85.925527	138.240085
 80+ 	86.004997	34.703626	51.301371
Total	55207.372143	22236.516397	32970.855746
2007			
 0-4	670.061290	339.458216	330.603074
 5-9	596.463646	302.010823	294.452823
 10-14 	228.725528	115.462005	113.263523
 15-19 	565.556464	201.557136	363.999329
 20-24 	2547.147513	766.556838	1780.590675
 25-29 	9989.339575	3422.230294	6567.109281
 30-34 	14285.528400	5661.799350	8623.729050
 35-39 	11631.120039	5073.978542	6557.141497
 40-44 	8680.049912	3877.086082	4802.963830
 45-49 	6439.864601	2679.601448	3760.263153
 50-54 	4902.380821	1869.118155	3033.262666
 55-59 	2682.084629	948.800985	1733.283643
 60-64 	1545.889731	537.028355	1008.861376
 65-69 	857.376452	316.710441	540.666011
 70-74 	484.963505	190.406591	294.556914
 75-79 	286.965560	107.975813	178.989747
 80+ 	121.379921	47.290866	74.089055
Total	66514.897588	26457.071939	40057.825649
2008			
 0-4	703.835806	356.503531	347.332275
 5-9	755.227549	382.712212	372.515337
 10-14 	311.702319	157.496107	154.206213
 15-19 	687.624335	238.828072	448.796263
 20-24 	2397.090626	734.873866	1662.216760
 25-29 	10070.009442	3423.681641	6646.327801
 30-34 	15517.491435	6055.458870	9462.032565
 35-39 	12979.153915	5598.477959	7380.675955
 40-44 	9701.009963	4312.518217	5388.491746
 45-49 	7083.291094	2956.260473	4127.030621
 50-54 	5496.350991	2093.259572	3403.091419
 55-59 	3030.649792	1068.722132	1961.927660
 60-64 	1730.828758	593.407895	1137.420863
 65-69 	968.123861	349.619489	618.504372
 70-74 	538.295287	206.465746	331.829541
 75-79 	318.585196	118.898668	199.686527
 80+ 	144.466916	54.959763	89.507153
Total	72433.737285	28702.144212	43731.593073
2009			
 0-4	662.102928	335.113051	326.989877
 5-9	885.169378	448.873880	436.295499
 10-14 	400.327803	202.441680	197.886123
 15-19 	779.807155	269.247756	510.559399
 20-24 	2212.325782	698.009265	1514.316517
 25-29 	9571.042722	3248.419943	6322.622779
 30-34 	16006.634169	6176.280333	9830.353836
 35-39 	13737.746492	5883.684101	7854.062391
 40-44 	10245.072350	4535.295486	5709.776864
 45-49 	7343.026000	3085.907962	4257.118038
 50-54 	5792.802682	2212.368139	3580.434543
 55-59 	3244.858122	1144.167786	2100.690336
 60-64 	1838.938100	624.751285	1214.186815
 65-69 	1035.033880	366.527155	668.506725
 70-74 	568.366650	213.146756	355.219894
 75-79 	332.898611	123.539883	209.358728
 80+ 	161.148685	59.886896	101.261789
Total	74817.301509	29627.661356	45189.640153
2010			
 0-4	837.160441	423.281896	413.878544
 5-9	1026.573681	520.819861	505.753820
 10-14 	427.517160	216.349572	211.167588
 15-19 	874.193263	307.263046	566.930217
 20-24 	2651.395079	830.947444	1820.447635
 25-29 	10403.905737	3449.974290	6953.931448
 30-34 	18789.215756	7027.334650	11761.881107
 35-39 	16580.320360	6907.907845	9672.412516
 40-44 	12273.282038	5345.285225	6927.996813
 45-49 	8746.866271	3657.458477	5089.407794
 50-54 	6824.476526	2585.489759	4238.986768
 55-59 	3948.698225	1374.091705	2574.606520
 60-64 	2227.589132	741.471100	1486.118032
 65-69 	1261.052969	433.112566	827.940402
 70-74 	690.535791	249.466017	441.069774
 75-79 	398.334389	143.993678	254.340711
 80+ 	200.430094	72.390841	128.039254
Total	88161.546913	34286.637970	53874.908943
2011			
 0-4	1130.926934	573.397096	557.529838
 5-9	1221.093356	620.231422	600.861935
 10-14 	506.462924	256.522947	249.939976
 15-19 	1057.010861	387.298077	669.712784
 20-24 	3867.356165	1159.705691	2707.650475
 25-29 	13278.456901	4333.677166	8944.779736
 30-34 	23176.293544	8444.073157	14732.220387
 35-39 	21462.669481	8686.709848	12775.959633
 40-44 	15815.023297	6735.801208	9079.222089
 45-49 	11507.381023	4768.413941	6738.967082
 50-54 	8548.853701	3210.497010	5338.356691
 55-59 	5200.180020	1781.917561	3418.262460
 60-64 	2949.832662	964.768633	1985.064029
 65-69 	1671.392538	560.342622	1111.049916
 70-74 	925.416662	323.276468	602.140194
 75-79 	524.291200	182.657831	341.633369
 80+ 	258.118383	92.064305	166.054078
Total	113100.759654	43081.354984	70019.404671
2012			
 0-4	1292.848419	655.002700	637.845719
 5-9	1480.407777	749.161843	731.245934
 10-14 	623.405367	315.322649	308.082717
 15-19 	1405.717992	531.440440	874.277552
 20-24 	4908.628625	1453.249788	3455.378837
 25-29 	16525.821741	5404.120898	11121.700843
 30-34 	27605.451314	10147.951949	17457.499365
 35-39 	27128.955195	10980.020068	16148.935126
 40-44 	20176.055796	8659.131842	11516.923954
 45-49 	14441.468206	6113.049389	8328.418817
 50-54 	10212.792523	3930.014414	6282.778109
 55-59 	6436.155966	2244.660146	4191.495820
 60-64 	3673.875116	1224.669804	2449.205313
 65-69 	2071.710146	703.698675	1368.011470
 70-74 	1166.362813	408.090198	758.272615
 75-79 	642.168327	223.209762	418.958565
 80+ 	303.315063	110.059508	193.255555
Total	140095.140385	53852.854073	86242.286313
2013			
 0-4	1100.441325	557.763566	542.677758
 5-9	1475.664402	747.471757	728.192645
 10-14 	716.360266	362.720306	353.639960
 15-19 	1617.045026	636.604184	980.440842
 20-24 	5011.162479	1517.949648	3493.212831
 25-29 	16370.036526	5474.516697	10895.519828
 30-34 	27144.383096	10256.050016	16888.333080
 35-39 	27969.882793	11548.527534	16421.355259
 40-44 	21134.436560	9300.879053	11833.557507
 45-49 	14882.378557	6507.341273	8375.037283
 50-54 	10366.396400	4129.768397	6236.628003
 55-59 	6703.376919	2397.677673	4305.699246
 60-64 	3868.790076	1320.431214	2548.358861
 65-69 	2169.984158	748.612780	1421.371378
 70-74 	1232.949640	434.956011	797.993630
 75-79 	659.271550	230.756453	428.515097
 80+ 	310.099138	113.358335	196.740803
Total	142732.658910	56285.384898	86447.274012
2014			
 0-4	1069.496663	541.958535	527.538128
 5-9	1426.026051	722.784722	703.241328
 10-14 	772.973729	391.995986	380.977742
 15-19 	2570.039251	1070.101328	1499.937924
 20-24 	8116.204608	2832.307716	5283.896891
 25-29 	22263.145382	8356.057070	13907.088313
 30-34 	34252.745097	14044.584418	20208.160679
 35-39 	33896.105573	14949.195968	18946.909606
 40-44 	25345.072738	11785.993363	13559.079375
 45-49 	17047.241067	7840.983942	9206.257125
 50-54 	11609.632666	4887.141740	6722.490926
 55-59 	7661.653823	2882.737349	4778.916474
 60-64 	4528.429356	1626.400932	2902.028424
 65-69 	2543.393558	921.849257	1621.544301
 70-74 	1463.635875	539.138364	924.497511
 75-79 	767.778802	277.483968	490.294834
 80+ 	353.371295	130.685449	222.685846
Total	175686.945533	73801.400105	101885.545428
2015			
 0-4	925.931786	469.213168	456.718618
 5-9	1308.779794	663.965737	644.814057
 10-14 	789.637622	400.998682	388.638940
 15-19 	1875.420331	818.987076	1056.433255
 20-24 	5789.674005	2051.299915	3738.374090
 25-29 	15860.693348	5979.390029	9881.303318
 30-34 	25420.822531	10352.986885	15067.835646
 35-39 	26473.705680	11459.572144	15014.133536
 40-44 	20689.769193	9398.250139	11291.519053
 45-49 	14261.572235	6487.900410	7773.671825
 50-54 	9855.470959	4135.365518	5720.105441
 55-59 	6615.223386	2460.624270	4154.599116
 60-64 	3994.060071	1397.650292	2596.409779
 65-69 	2227.043936	775.160803	1451.883133
 70-74 	1262.618484	447.176350	815.442134
 75-79 	662.191437	228.403620	433.787817
 80+ 	320.212849	111.859354	208.353496
Total	138332.827648	57638.804392	80694.023256
2016			
 0-4	831.248749	421.631516	409.617232
 5-9	1238.796446	629.417145	609.379301
 10-14 	817.295072	415.550767	401.744305
 15-19 	1806.828366	812.353212	994.475154
 20-24 	5211.977571	1849.575361	3362.402210
 25-29 	14160.012924	5188.774223	8971.238700
 30-34 	24104.822639	9583.865677	14520.956962
 35-39 	26324.231973	11129.996246	15194.235727
 40-44 	21388.904480	9529.117694	11859.786786
 45-49 	14868.576174	6695.513859	8173.062315
 50-54 	10253.367009	4320.222774	5933.144235
 55-59 	6906.671894	2570.443897	4336.227998
 60-64 	4282.326322	1476.767887	2805.558434
 65-69 	2392.175752	810.415363	1581.760389
 70-74 	1341.276805	459.725091	881.551714
 75-79 	705.803005	234.878342	470.924663
 80+ 	348.729976	116.758099	231.971877
Total	136983.045157	56245.007154	80738.038003
2017			
 0-4	639.784618	324.650459	315.134159
 5-9	1088.675009	554.010586	534.664423
 10-14 	832.375558	421.797200	410.578359
 15-19 	2014.412232	902.475124	1111.937108
 20-24 	5472.537125	1961.358890	3511.178234
 25-29 	14031.445619	5042.143385	8989.302233
 30-34 	24436.675437	9565.081836	14871.593601
 35-39 	27593.756671	11487.119815	16106.636856
 40-44 	23101.420543	10136.973060	12964.447483
 45-49 	16130.823341	7208.889359	8921.933982
 50-54 	11031.793213	4670.194343	6361.598870
 55-59 	7409.238282	2773.588592	4635.649690
 60-64 	4714.027057	1613.752465	3100.274592
 65-69 	2653.885196	884.945872	1768.939324
 70-74 	1475.674629	493.122056	982.552573
 75-79 	778.218422	252.495400	525.723022
 80+ 	384.613760	124.260695	260.353066
Total	143789.356712	58416.859138	85372.497574
2018			
 0-4	486.868291	246.991396	239.876895
 5-9	862.544453	440.107303	422.437150
 10-14 	797.192679	404.587372	392.605307
 15-19 	2044.417775	925.909471	1118.508304
 20-24 	5015.955539	1846.450864	3169.504675
 25-29 	12425.256971	4428.590661	7996.666311
 30-34 	22387.008293	8677.264864	13709.743429
 35-39 	26540.724184	10922.910343	15617.813841
 40-44 	23177.505433	10038.574589	13138.930844
 45-49 	16430.791930	7296.782383	9134.009546
 50-54 	11200.119817	4771.944273	6428.175544
 55-59 	7503.917319	2843.253299	4660.664020
 60-64 	4873.070009	1663.545301	3209.524708
 65-69 	2768.793915	909.725583	1859.068332
 70-74 	1517.798349	495.376718	1022.421631
 75-79 	802.226676	254.396626	547.830050
 80+ 	404.061609	125.779839	278.281770
Total	139238.253240	56292.190885	82946.062355
2019			
 0-4	423.915223	215.009881	208.905342
 5-9	745.551430	380.792655	364.758775
 10-14 	786.587201	399.878118	386.709083
 15-19 	2104.607952	979.601841	1125.006111
 20-24 	4351.396968	1640.095678	2711.301290
 25-29 	10585.812273	3761.723916	6824.088356
 30-34 	19799.060982	7604.374027	12194.686955
 35-39 	24798.838469	10101.042653	14697.795816
 40-44 	22779.823196	9741.250164	13038.573032
 45-49 	16569.665550	7312.938272	9256.727278
 50-54 	11253.870723	4814.378532	6439.492192
 55-59 	7535.975339	2899.087715	4636.887624
 60-64 	4965.410164	1697.217358	3268.192806
 65-69 	2861.100981	927.726709	1933.374272
 70-74 	1548.525060	493.889775	1054.635285
 75-79 	817.064651	253.422129	563.642521
 80+ 	422.217594	126.767165	295.450429
Total	132349.423755	53349.196588	79000.227167
2020			
 0-4	339.567402	172.109765	167.457638
 5-9	649.598388	331.932389	317.665999
 10-14 	754.344712	384.250778	370.093934
 15-19 	1982.739245	941.312865	1041.426380
 20-24 	3782.582734	1481.047611	2301.535124
 25-29 	8755.402349	3128.913229	5626.489120
 30-34 	16941.671692	6460.349391	10481.322301
 35-39 	22544.392472	9098.845545	13445.546927
 40-44 	21919.284963	9263.585062	12655.699901
 45-49 	16520.142766	7221.317711	9298.825054
 50-54 	11253.479972	4843.627991	6409.851981
 55-59 	7533.181319	2947.377965	4585.803354
 60-64 	5000.809738	1718.972321	3281.837416
 65-69 	2935.027781	941.168558	1993.859223
 70-74 	1573.141373	490.728583	1082.412790
 75-79 	823.762287	249.916732	573.845555
 80+ 	438.493548	127.247320	311.246228
Total	123747.622743	49802.703817	73944.918925
2021			
 0-4	295.392853	149.627488	145.765365
 5-9	565.475032	289.019980	276.455052
 10-14 	728.053468	371.720496	356.332972
 15-19 	1911.410438	919.047594	992.362844
 20-24 	3415.394469	1381.855854	2033.538616
 25-29 	7375.063038	2664.964570	4710.098468
 30-34 	14583.389184	5526.331219	9057.057965
 35-39 	20556.216667	8226.756019	12329.460649
 40-44 	21141.524777	8837.803538	12303.721239
 45-49 	16622.886949	7205.346128	9417.540822
 50-54 	11380.112563	4900.979695	6479.132869
 55-59 	7625.844120	3028.389131	4597.454989
 60-64 	5065.695678	1758.343297	3307.352382
 65-69 	3039.014605	966.452889	2072.561716
 70-74 	1625.281190	496.948017	1128.333174
 75-79 	838.751282	248.828710	589.922571
 80+ 	459.311610	129.224626	330.086983
Total	117228.817924	47101.639250	70127.178674
2022			
 0-4	286.124712	144.930427	141.194285
 5-9	483.646731	247.088294	236.558437
 10-14 	664.783360	340.355525	324.427835
 15-19 	1862.844111	902.629063	960.215047
 20-24 	3147.688351	1306.641245	1841.047107
 25-29 	6330.947677	2328.013201	4002.934476
 30-34 	12592.031242	4749.921140	7842.110102
 35-39 	18698.367583	7426.643766	11271.723817
 40-44 	20344.362214	8418.850099	11925.512115
 45-49 	16770.315148	7193.891871	9576.423277
 50-54 	11589.980850	4989.179363	6600.801487
 55-59 	7786.552711	3135.268986	4651.283724
 60-64 	5150.803939	1811.637063	3339.166875
 65-69 	3160.584018	999.743455	2160.840563
 70-74 	1695.724219	509.374308	1186.349911
 75-79 	860.712841	249.545219	611.167622
 80+ 	483.130683	132.079372	351.051310
Total	111908.600388	44885.792397	67022.807991
2023			
 0-4	275.488344	139.570581	135.917763
 5-9	419.124742	213.893827	205.230915
 10-14 	566.432676	290.807215	275.625461
 15-19 	1810.548099	881.157096	929.391003
 20-24 	2934.025531	1241.056747	1692.968784
 25-29 	5548.724348	2088.170785	3460.553564
 30-34 	10905.024060	4104.121708	6800.902353
 35-39 	16935.356666	6681.043113	10254.313552
 40-44 	19501.604453	7995.516246	11506.088207
 45-49 	16909.630457	7176.105024	9733.525433
 50-54 	11892.806342	5105.320912	6787.485431
 55-59 	7997.276080	3256.297683	4740.978398
 60-64 	5262.102325	1880.172621	3381.929704
 65-69 	3293.916395	1039.814259	2254.102136
 70-74 	1781.935327	527.096094	1254.839233
 75-79 	891.011606	252.409505	638.602100
 80+ 	509.608292	135.574120	374.034172
Total	107434.615746	43008.127537	64426.488208
2024			
 0-4	253.853300	128.632511	125.220789
 5-9	360.721948	183.902393	176.819554
 10-14 	507.102478	260.522293	246.580185
 15-19 	1753.083482	855.911237	897.172245
 20-24 	2845.877467	1226.274991	1619.602476
 25-29 	4956.879322	1909.274103	3047.605218
 30-34 	9513.902343	3585.707766	5928.194578
 35-39 	15303.253433	6003.349090	9299.904343
 40-44 	18621.149705	7573.213371	11047.936334
 45-49 	17027.377536	7149.310509	9878.067027
 50-54 	12292.113196	5255.728045	7036.385151
 55-59 	8246.126078	3380.765910	4865.360168
 60-64 	5409.771511	1966.909093	3442.862417
 65-69 	3434.988851	1086.493234	2348.495617
 70-74 	1883.882243	550.147530	1333.734713
 75-79 	931.635654	258.039674	673.595979
 80+ 	538.865401	139.636350	399.229051
Total	103880.583947	41513.818100	62366.765847
2025			
 0-4	230.204702	116.667734	113.536968
 5-9	287.077656	145.992895	141.084761
 10-14 	447.800962	230.288166	217.512796
 15-19 	1611.981778	788.582763	823.399015
 20-24 	2751.316254	1200.830293	1550.485961
 25-29 	4581.222490	1809.216304	2772.006186
 30-34 	8387.579265	3181.897937	5205.681327
 35-39 	13793.285279	5388.391064	8404.894215
 40-44 	17701.759679	7147.971871	10553.787807
 45-49 	17075.965867	7097.560553	9978.405315
 50-54 	12734.735490	5400.551992	7334.183498
 55-59 	8553.108313	3533.560093	5019.548220
 60-64 	5598.967266	2072.914649	3526.052617
 65-69 	3580.237125	1139.312538	2440.924587
 70-74 	2000.428613	578.148038	1422.280575
 75-79 	982.839450	266.491649	716.347802
 80+ 	570.912536	144.157544	426.754992
Total	100889.422724	40242.536083	60646.886641
2026			
 0-4	283.182954	143.657092	139.525862
 5-9	268.253399	136.140038	132.113362
 10-14 	395.453583	203.349875	192.103708
 15-19 	1436.586524	703.870138	732.716386
 20-24 	2710.397817	1196.355125	1514.042691
 25-29 	4348.137352	1755.728707	2592.408645
 30-34 	7483.696962	2871.145325	4612.551637
 35-39 	12417.719922	4838.974381	7578.745541
 40-44 	16747.600286	6720.480910	10027.119375
 45-49 	17034.686640	7014.319759	10020.366881
 50-54 	13214.737064	5564.289397	7650.447667
 55-59 	8907.290977	3686.561997	5220.728980
 60-64 	5830.688932	2193.505534	3637.183399
 65-69 	3727.493416	1198.400727	2529.092689
 70-74 	2128.843556	610.408573	1518.434983
 75-79 	1046.248353	278.260930	767.987423
 80+ 	605.912668	149.092781	456.819887
Total	98586.930405	39264.541289	59322.389116
2027			
 0-4	292.783795	148.751959	144.031836
 5-9	276.243443	140.149008	136.094434
 10-14 	347.892576	178.616974	169.275603
 15-19 	1250.756959	614.674813	636.082147
 20-24 	2739.096151	1220.467879	1518.628272
 25-29 	4213.528001	1733.027851	2480.500150
 30-34 	6788.478911	2645.695663	4142.783248
 35-39 	11193.060207	4360.472472	6832.587735
 40-44 	15759.479490	6291.029327	9468.450163
 45-49 	16894.706296	6897.377003	9997.329294
 50-54 	13701.497926	5715.819806	7985.678121
 55-59 	9307.283996	3855.029443	5452.254553
 60-64 	6102.930070	2330.724882	3772.205188
 65-69 	3881.012955	1265.258835	2615.754120
 70-74 	2267.259243	646.873188	1620.386055
 75-79 	1120.339748	292.939420	827.400329
 80+ 	645.070477	154.705311	490.365166
Total	96781.420245	38491.613833	58289.806412
2028			
 0-4	301.106275	153.053715	148.052560
 5-9	321.740649	163.479049	158.261600
 10-14 	321.252834	164.558536	156.694298
 15-19 	1191.274135	585.739402	605.534732
 20-24 	2696.178561	1206.289342	1489.889219
 25-29 	4132.317210	1722.432437	2409.884774
 30-34 	6284.768843	2495.248269	3789.520574
 35-39 	10122.252336	3951.360114	6170.892222
 40-44 	14743.277152	5860.532575	8882.744577
 45-49 	16647.252577	6744.176466	9903.076112
 50-54 	14156.996232	5848.706634	8308.289598
 55-59 	9767.982705	4038.464024	5729.518681
 60-64 	6405.958563	2476.639755	3929.318808
 65-69 	4047.433828	1341.614923	2705.818904
 70-74 	2412.254742	687.142171	1725.112572
 75-79 	1204.399758	310.294930	894.104828
 80+ 	689.534231	161.242377	528.291854
Total	95445.980631	37910.974719	57535.005913
2029			
 0-4	328.246326	166.825873	161.420453
 5-9	366.252648	186.294882	179.957766
 10-14 	299.365078	153.046376	146.318702
 15-19 	1120.562264	552.669159	567.893105
 20-24 	2649.943363	1189.143098	1460.800264
 25-29 	4112.756408	1735.348277	2377.408131
 30-34 	5878.091871	2374.165353	3503.926519
 35-39 	9162.555277	3593.163325	5569.391952
 40-44 	13686.780208	5421.377700	8265.402507
 45-49 	16260.500681	6542.322625	9718.178056
 50-54 	14544.607033	5949.436375	8595.170658
 55-59 	10282.779768	4237.191643	6045.588125
 60-64 	6723.827650	2619.440589	4104.387061
 65-69 	4231.314709	1428.266982	2803.047727
 70-74 	2557.200421	729.953635	1827.246786
 75-79 	1296.614197	329.773859	966.840338
 80+ 	739.849811	168.785400	571.064411
Total	94241.247714	37377.205152	56864.042562
2030			
 0-4	280.962686	142.755562	138.207123
 5-9	389.639632	197.675858	191.963774
 10-14 	265.764618	135.301456	130.463162
 15-19 	1087.045116	538.188310	548.856806
 20-24 	2583.891677	1160.718940	1423.172736
 25-29 	4082.131017	1735.983724	2346.147293
 30-34 	5641.718527	2316.880261	3324.838267
 35-39 	8357.635799	3305.061080	5052.574719
 40-44 	12641.553439	4996.979496	7644.573943
 45-49 	15767.925965	6305.754919	9462.171046
 50-54 	14839.460682	6012.961221	8826.499461
 55-59 	10820.257387	4424.481190	6395.776197
 60-64 	7078.186596	2781.138480	4297.048116
 65-69 	4442.048050	1528.127586	2913.920463
 70-74 	2701.771005	776.116157	1925.654848
 75-79 	1397.815999	351.779396	1046.036603
 80+ 	796.833701	177.564957	619.268745
Total	93174.641895	36887.468594	56287.173301
2031			
 0-4	253.820166	128.999511	124.820655
 5-9	397.300727	201.749447	195.551280
 10-14 	250.591159	127.285863	123.305296
 15-19 	1040.239419	515.855084	524.384334
 20-24 	2469.964206	1109.474292	1360.489914
 25-29 	4084.306355	1747.334128	2336.972227
 30-34 	5518.386483	2297.499844	3220.886638
 35-39 	7689.355082	3076.460992	4612.894090
 40-44 	11629.645462	4595.226556	7034.418906
 45-49 	15172.074142	6035.357807	9136.716335
 50-54 	15018.371256	6032.089471	8986.281784
 55-59 	11372.366510	4619.182764	6753.183747
 60-64 	7461.246674	2938.739730	4522.506945
 65-69 	4680.729190	1637.454872	3043.274317
 70-74 	2843.577519	825.632993	2017.944526
 75-79 	1505.751699	375.849174	1129.902525
 80+ 	861.265093	187.762075	673.503018
Total	92248.991140	36451.954602	55797.036538
2032			
 0-4	180.103192	91.573483	88.529709
 5-9	380.181783	193.268249	186.913534
 10-14 	247.194183	125.523196	121.670987
 15-19 	945.092398	470.646413	474.445985
 20-24 	2327.655102	1047.961759	1279.693344
 25-29 	4121.615888	1771.105299	2350.510589
 30-34 	5441.836423	2289.202666	3152.633758
 35-39 	7135.672250	2894.676602	4240.995647
 40-44 	10660.534088	4217.644031	6442.890057
 45-49 	14463.525558	5726.721838	8736.803720
 50-54 	15063.063227	6000.521560	9062.541667
 55-59 	11909.993200	4793.980664	7116.012536
 60-64 	7869.769905	3103.642412	4766.127492
 65-69 	4944.522195	1757.291195	3187.231000
 70-74 	2984.752142	879.147685	2105.604457
 75-79 	1618.178093	401.680771	1216.497322
 80+ 	932.592418	199.195667	733.396751
Total	91226.282044	35963.783488	55262.498556
2033			
 0-4	148.757037	75.587109	73.169928
 5-9	342.679030	175.303049	167.375982
 10-14 	260.352019	132.749774	127.602245
 15-19 	742.303751	372.459227	369.844524
 20-24 	2423.391791	1095.004394	1328.387397
 25-29 	4042.957853	1741.838444	2301.119409
 30-34 	5389.106491	2283.054477	3106.052014
 35-39 	6713.687527	2765.144347	3948.543180
 40-44 	9768.401256	3877.913087	5890.488170
 45-49 	13667.252752	5391.134690	8276.118061
 50-54 	14972.896221	5920.485105	9052.411116
 55-59 	12402.969574	4945.389868	7457.579706
 60-64 	8319.872558	3276.582714	5043.289844
 65-69 	5227.932825	1882.382891	3345.549934
 70-74 	3131.973189	938.537711	2193.435478
 75-79 	1733.164978	429.341242	1303.823737
 80+ 	1011.149248	211.946487	799.202761
Total	90298.848102	35514.854615	54783.993487
2034			
 0-4	129.598678	65.819515	63.779163
 5-9	283.399327	144.776715	138.622612
 10-14 	267.870289	136.741660	131.128629
 15-19 	732.526416	368.930945	363.595471
 20-24 	2267.006056	1020.907856	1246.098200
 25-29 	3972.789292	1715.280362	2257.508929
 30-34 	5382.887482	2295.861735	3087.025748
 35-39 	6379.563779	2663.856070	3715.707709
 40-44 	8956.067027	3576.813111	5379.253916
 45-49 	12804.938351	5036.917020	7768.021332
 50-54 	14737.828873	5789.899047	8947.929826
 55-59 	12828.056482	5065.949541	7762.106941
 60-64 	8811.237129	3459.866132	5351.370996
 65-69 	5520.895615	2004.366849	3516.528766
 70-74 	3291.082007	1005.184328	2285.897679
 75-79 	1847.056281	458.477221	1388.579060
 80+ 	1096.989185	226.016376	870.972809
Total	89309.792269	35035.664484	54274.127785
2035			
 0-4	112.210584	56.954889	55.255695
 5-9	243.011445	124.137530	118.873915
 10-14 	267.910099	136.182273	131.727826
 15-19 	728.026293	367.664406	360.361887
 20-24 	2047.614351	925.498673	1122.115678
 25-29 	3829.906947	1660.677556	2169.229391
 30-34 	5267.013074	2264.581836	3002.431238
 35-39 	6103.795649	2585.663598	3518.132052
 40-44 	8190.681641	3302.228052	4888.453589
 45-49 	11867.479001	4662.393178	7205.085823
 50-54 	14349.042896	5605.189782	8743.853114
 55-59 	13141.699642	5142.837556	7998.862086
 60-64 	9308.275934	3628.082218	5680.193716
 65-69 	5833.634854	2137.893162	3695.741692
 70-74 	3465.287508	1079.668643	2385.618865
 75-79 	1956.431654	488.684902	1467.746752
 80+ 	1189.697527	241.333140	948.364387
Total	87901.719101	34409.671394	53492.047707
2036			
 0-4	105.936127	53.752830	52.183297
 5-9	208.613032	106.563829	102.049204
 10-14 	272.776355	138.828006	133.948349
 15-19 	705.036889	356.639213	348.397676
 20-24 	1914.978115	866.330011	1048.648104
 25-29 	3680.222332	1595.881308	2084.341024
 30-34 	5223.490033	2258.263473	2965.226560
 35-39 	5965.240205	2556.405831	3408.834374
 40-44 	7565.771971	3087.756273	4478.015698
 45-49 	10959.826332	4308.390043	6651.436289
 50-54 	13858.630067	5386.839120	8471.790946
 55-59 	13349.186410	5179.754390	8169.432020
 60-64 	9815.980350	3801.179635	6014.800716
 65-69 	6169.425909	2267.522685	3901.903225
 70-74 	3661.283142	1160.957404	2500.325738
 75-79 	2063.031986	521.021821	1542.010165
 80+ 	1289.237875	258.072280	1031.165595
Total	86808.667129	33904.158150	52904.508979
2037			
 0-4	107.608018	54.608383	52.999635
 5-9	178.116037	90.931514	87.184523
 10-14 	269.421219	137.363460	132.057760
 15-19 	683.648435	345.262226	338.386209
 20-24 	1757.119460	794.016346	963.103114
 25-29 	3530.078232	1529.087688	2000.990544
 30-34 	5234.388548	2273.147072	2961.241476
 35-39 	5893.075638	2547.919835	3345.155803
 40-44 	7057.826289	2921.296696	4136.529593
 45-49 	10091.675702	3977.365546	6114.310157
 50-54 	13259.264644	5132.264328	8127.000316
 55-59 	13434.169205	5171.662126	8262.507078
 60-64 	10310.918779	3957.452992	6353.465787
 65-69 	6524.951141	2402.403911	4122.547230
 70-74 	3876.272516	1249.838429	2626.434087
 75-79 	2168.356219	555.890879	1612.465340
 80+ 	1393.877809	276.035106	1117.842702
Total	85770.767891	33416.546537	52354.221354
2038			
 0-4	105.250084	53.417002	51.833082
 5-9	152.555708	77.806807	74.748901
 10-14 	255.336194	130.654573	124.681621
 15-19 	682.221322	342.653646	339.567676
 20-24 	1498.963817	675.259186	823.704631
 25-29 	3620.988632	1569.023818	2051.964814
 30-34 	5120.649242	2230.038336	2890.610906
 35-39 	5847.105146	2543.772357	3303.332788
 40-44 	6668.466334	2801.880418	3866.585916
 45-49 	9284.843899	3677.024135	5607.819764
 50-54 	12566.855587	4848.558456	7718.297131
 55-59 	13391.173510	5118.404256	8272.769254
 60-64 	10763.797306	4092.836441	6670.960865
 65-69 	6912.741358	2542.276875	4370.464483
 70-74 	4105.217676	1342.027613	2763.190063
 75-79 	2276.833747	594.293240	1682.540507
 80+ 	1501.892919	295.152077	1206.740841
Total	84754.892481	32935.079239	51819.813242
2039			
 0-4	100.445659	50.980961	49.464699
 5-9	128.257554	65.319577	62.937977
 10-14 	216.618086	110.912202	105.705884
 15-19 	694.172928	345.637769	348.535160
 20-24 	1476.795725	662.212688	814.583037
 25-29 	3443.135795	1485.845014	1957.290781
 30-34 	5048.468295	2203.847813	2844.620482
 35-39 	5852.781798	2560.852385	3291.929414
 40-44 	6377.533036	2716.535580	3660.997456
 45-49 	8556.502671	3413.875658	5142.627013
 50-54 	11812.879096	4548.038989	7264.840107
 55-59 	13217.394284	5020.844843	8196.549441
 60-64 	11158.141652	4202.577828	6955.563823
 65-69 	7334.303742	2689.570138	4644.733604
 70-74 	4341.370745	1431.631980	2909.738765
 75-79 	2393.699312	637.386845	1756.312468
 80+ 	1611.314512	315.354709	1295.959803
Total	83763.814891	32461.424978	51302.389913
2040			
 0-4	105.907527	53.768066	52.139461
 5-9	112.914208	57.386735	55.527472
 10-14 	186.820464	95.727952	91.092512
 15-19 	718.572076	354.680286	363.891789
 20-24 	1440.163088	640.340014	799.823075
 25-29 	3261.182247	1404.133904	1857.048343
 30-34 	4993.746670	2181.644626	2812.102044
 35-39 	5833.046552	2562.664955	3270.381597
 40-44 	6202.585989	2674.768258	3527.817731
 45-49 	7917.336722	3190.860478	4726.476243
 50-54 	11021.591976	4240.623322	6780.968655
